Type,Entry Time,Exit Time,Entry Price,Exit Price,Points,PnL INR,Cumulative PnL INR
SHORT,2015-02-06 14:30:00+05:30,2015-02-10 09:20:00+05:30,18829.5,18561.35,268.15,8044.5,53068.5
LONG,2015-02-10 09:20:00+05:30,2015-02-10 12:15:00+05:30,18561.35,18701.9,140.55,4216.5,57285.0
SHORT,2015-02-10 12:15:00+05:30,2015-02-10 14:45:00+05:30,18701.9,18684.5,17.4,522.0,57807.0
LONG,2015-02-10 14:45:00+05:30,2015-02-12 09:30:00+05:30,18684.5,18882.5,198.0,5940.0,63747.0
SHORT,2015-02-12 09:30:00+05:30,2015-02-12 14:00:00+05:30,18882.5,18906.4,-23.9,-717.0,63030.0
LONG,2015-02-12 14:00:00+05:30,2015-02-16 11:20:00+05:30,18906.4,19306.55,400.15,12004.5,75034.5
SHORT,2015-02-16 11:20:00+05:30,2015-02-18 10:00:00+05:30,19306.55,19300.4,6.15,184.5,75219.0
LONG,2015-02-18 10:00:00+05:30,2015-02-19 10:35:00+05:30,19300.4,19217.85,-82.55,-2476.5,72742.5
SHORT,2015-02-19 10:35:00+05:30,2015-02-19 14:45:00+05:30,19217.85,19040.35,177.5,5325.0,78067.5
LONG,2015-02-19 14:45:00+05:30,2015-02-20 09:25:00+05:30,19040.35,18986.75,-53.6,-1608.0,76459.5
SHORT,2015-02-20 09:25:00+05:30,2015-02-20 11:25:00+05:30,18986.75,19198.9,-212.15,-6364.5,70095.0
LONG,2015-02-20 11:25:00+05:30,2015-02-20 13:55:00+05:30,19198.9,19088.7,-110.2,-3306.0,66789.0
SHORT,2015-02-20 13:55:00+05:30,2015-02-24 11:50:00+05:30,19088.7,18922.2,166.5,4995.0,71784.0
LONG,2015-02-24 11:50:00+05:30,2015-02-24 14:25:00+05:30,18922.2,18855.35,-66.85,-2005.5,69778.5
SHORT,2015-02-24 14:25:00+05:30,2015-02-25 09:15:00+05:30,18855.35,18984.25,-128.9,-3867.0,65911.5
LONG,2015-02-25 09:15:00+05:30,2015-02-25 13:50:00+05:30,18984.25,18896.1,-88.15,-2644.5,63267.0
SHORT,2015-02-25 13:50:00+05:30,2015-02-27 09:15:00+05:30,18896.1,18694.9,201.2,6036.0,69303.0
LONG,2015-02-27 09:15:00+05:30,2015-02-28 11:35:00+05:30,18694.9,19154.45,459.55,13786.5,83089.5
SHORT,2015-02-28 11:35:00+05:30,2015-02-28 12:15:00+05:30,19154.45,19364.05,-209.6,-6288.0,76801.5
LONG,2015-02-28 12:15:00+05:30,2015-03-02 12:00:00+05:30,19364.05,19779.1,415.05,12451.5,89253.0
SHORT,2015-03-02 12:00:00+05:30,2015-03-02 14:00:00+05:30,19779.1,19970.6,-191.5,-5745.0,83508.0
LONG,2015-03-02 14:00:00+05:30,2015-03-03 11:15:00+05:30,19970.6,19840.25,-130.35,-3910.5,79597.5
SHORT,2015-03-03 11:15:00+05:30,2015-03-03 13:40:00+05:30,19840.25,19962.25,-122.0,-3660.0,75937.5
LONG,2015-03-03 13:40:00+05:30,2015-03-04 11:40:00+05:30,19962.25,20175.85,213.6,6408.0,82345.5
SHORT,2015-03-04 11:40:00+05:30,2015-03-05 14:00:00+05:30,20175.85,19594.85,581.0,17430.0,99775.5
LONG,2015-03-05 14:00:00+05:30,2015-03-09 09:15:00+05:30,19594.85,19447.25,-147.6,-4428.0,95347.5
SHORT,2015-03-09 09:15:00+05:30,2015-03-10 10:30:00+05:30,19447.25,19262.85,184.4,5532.0,100879.5
LONG,2015-03-10 10:30:00+05:30,2015-03-10 13:10:00+05:30,19262.85,19107.15,-155.7,-4671.0,96208.5
SHORT,2015-03-10 13:10:00+05:30,2015-03-10 15:20:00+05:30,19107.15,19096.4,10.75,322.5,96531.0
LONG,2015-03-10 15:20:00+05:30,2015-03-11 10:25:00+05:30,19096.4,18948.05,-148.35,-4450.5,92080.5
SHORT,2015-03-11 10:25:00+05:30,2015-03-11 12:25:00+05:30,18948.05,19081.65,-133.6,-4008.0,88072.5
LONG,2015-03-11 12:25:00+05:30,2015-03-13 10:05:00+05:30,19081.65,19072.6,-9.05,-271.5,87801.0
SHORT,2015-03-13 10:05:00+05:30,2015-03-16 14:20:00+05:30,19072.6,18854.5,218.1,6543.0,94344.0
LONG,2015-03-16 14:20:00+05:30,2015-03-17 12:05:00+05:30,18854.5,18921.55,67.05,2011.5,96355.5
SHORT,2015-03-17 12:05:00+05:30,2015-03-17 15:00:00+05:30,18921.55,18980.1,-58.55,-1756.5,94599.0
LONG,2015-03-17 15:00:00+05:30,2015-03-18 14:50:00+05:30,18980.1,19098.0,117.9,3537.0,98136.0
SHORT,2015-03-18 14:50:00+05:30,2015-03-19 09:15:00+05:30,19098.0,19296.45,-198.45,-5953.5,92182.5
LONG,2015-03-19 09:15:00+05:30,2015-03-19 12:55:00+05:30,19296.45,19179.35,-117.1,-3513.0,88669.5
SHORT,2015-03-19 12:55:00+05:30,2015-03-24 13:55:00+05:30,19179.35,18431.15,748.2,22446.0,111115.5
LONG,2015-03-24 13:55:00+05:30,2015-03-24 15:00:00+05:30,18431.15,18322.6,-108.55,-3256.5,107859.0
SHORT,2015-03-24 15:00:00+05:30,2015-03-26 15:25:00+05:30,18322.6,17980.2,342.4,10272.0,118131.0
LONG,2015-03-26 15:25:00+05:30,2015-03-27 12:40:00+05:30,17980.2,17742.95,-237.25,-7117.5,111013.5
SHORT,2015-03-27 12:40:00+05:30,2015-03-27 13:25:00+05:30,17742.95,17906.5,-163.55,-4906.5,106107.0
LONG,2015-03-27 13:25:00+05:30,2015-03-31 14:15:00+05:30,17906.5,18330.35,423.85,12715.5,118822.5
SHORT,2015-03-31 14:15:00+05:30,2015-04-01 12:45:00+05:30,18330.35,18333.95,-3.6,-108.0,118714.5
LONG,2015-04-01 12:45:00+05:30,2015-04-06 10:00:00+05:30,18333.95,18494.2,160.25,4807.5,123522.0
SHORT,2015-04-06 10:00:00+05:30,2015-04-06 13:15:00+05:30,18494.2,18589.35,-95.15,-2854.5,120667.5
LONG,2015-04-06 13:15:00+05:30,2015-04-07 11:00:00+05:30,18589.35,18533.75,-55.6,-1668.0,118999.5
SHORT,2015-04-07 11:00:00+05:30,2015-04-08 09:15:00+05:30,18533.75,18546.45,-12.7,-381.0,118618.5
LONG,2015-04-08 09:15:00+05:30,2015-04-08 11:25:00+05:30,18546.45,18442.95,-103.5,-3105.0,115513.5
SHORT,2015-04-08 11:25:00+05:30,2015-04-08 12:05:00+05:30,18442.95,18518.2,-75.25,-2257.5,113256.0
LONG,2015-04-08 12:05:00+05:30,2015-04-08 14:10:00+05:30,18518.2,18413.3,-104.9,-3147.0,110109.0
SHORT,2015-04-08 14:10:00+05:30,2015-04-09 09:15:00+05:30,18413.3,18515.85,-102.55,-3076.5,107032.5
LONG,2015-04-09 09:15:00+05:30,2015-04-09 14:00:00+05:30,18515.85,18717.8,201.95,6058.5,113091.0
SHORT,2015-04-09 14:00:00+05:30,2015-04-09 14:55:00+05:30,18717.8,18853.05,-135.25,-4057.5,109033.5
LONG,2015-04-09 14:55:00+05:30,2015-04-10 13:30:00+05:30,18853.05,18777.3,-75.75,-2272.5,106761.0
SHORT,2015-04-10 13:30:00+05:30,2015-04-13 11:45:00+05:30,18777.3,18824.15,-46.85,-1405.5,105355.5
LONG,2015-04-13 11:45:00+05:30,2015-04-13 13:55:00+05:30,18824.15,18789.9,-34.25,-1027.5,104328.0
SHORT,2015-04-13 13:55:00+05:30,2015-04-15 09:15:00+05:30,18789.9,18876.95,-87.05,-2611.5,101716.5
LONG,2015-04-15 09:15:00+05:30,2015-04-15 14:55:00+05:30,18876.95,18950.75,73.8,2214.0,103930.5
SHORT,2015-04-15 14:55:00+05:30,2015-04-16 13:30:00+05:30,18950.75,18640.3,310.45,9313.5,113244.0
LONG,2015-04-16 13:30:00+05:30,2015-04-17 09:25:00+05:30,18640.3,18506.4,-133.9,-4017.0,109227.0
SHORT,2015-04-17 09:25:00+05:30,2015-04-20 11:45:00+05:30,18506.4,18453.75,52.65,1579.5,110806.5
LONG,2015-04-20 11:45:00+05:30,2015-04-20 13:15:00+05:30,18453.75,18381.8,-71.95,-2158.5,108648.0
SHORT,2015-04-20 13:15:00+05:30,2015-04-21 11:05:00+05:30,18381.8,18285.75,96.05,2881.5,111529.5
LONG,2015-04-21 11:05:00+05:30,2015-04-21 14:30:00+05:30,18285.75,18136.25,-149.5,-4485.0,107044.5
SHORT,2015-04-21 14:30:00+05:30,2015-04-22 09:15:00+05:30,18136.25,18240.8,-104.55,-3136.5,103908.0
LONG,2015-04-22 09:15:00+05:30,2015-04-22 12:55:00+05:30,18240.8,18050.65,-190.15,-5704.5,98203.5
SHORT,2015-04-22 12:55:00+05:30,2015-04-22 14:30:00+05:30,18050.65,18080.3,-29.65,-889.5,97314.0
LONG,2015-04-22 14:30:00+05:30,2015-04-23 10:45:00+05:30,18080.3,18262.3,182.0,5460.0,102774.0
SHORT,2015-04-23 10:45:00+05:30,2015-04-23 14:20:00+05:30,18262.3,18334.75,-72.45,-2173.5,100600.5
LONG,2015-04-23 14:20:00+05:30,2015-04-24 09:15:00+05:30,18334.75,18137.95,-196.8,-5904.0,94696.5
SHORT,2015-04-24 09:15:00+05:30,2015-04-28 09:45:00+05:30,18137.95,17930.75,207.2,6216.0,100912.5
LONG,2015-04-28 09:45:00+05:30,2015-04-29 14:40:00+05:30,17930.75,18268.5,337.75,10132.5,111045.0
SHORT,2015-04-29 14:40:00+05:30,2015-04-30 14:20:00+05:30,18268.5,18321.1,-52.6,-1578.0,109467.0
LONG,2015-04-30 14:20:00+05:30,2015-05-04 14:20:00+05:30,18321.1,18371.4,50.3,1509.0,110976.0
SHORT,2015-05-04 14:20:00+05:30,2015-05-05 09:40:00+05:30,18371.4,18524.9,-153.5,-4605.0,106371.0
LONG,2015-05-05 09:40:00+05:30,2015-05-05 13:10:00+05:30,18524.9,18412.5,-112.4,-3372.0,102999.0
SHORT,2015-05-05 13:10:00+05:30,2015-05-08 09:15:00+05:30,18412.5,17662.65,749.85,22495.5,125494.5
LONG,2015-05-08 09:15:00+05:30,2015-05-12 09:15:00+05:30,17662.65,17945.15,282.5,8475.0,133969.5
SHORT,2015-05-12 09:15:00+05:30,2015-05-13 09:15:00+05:30,17945.15,17882.8,62.35,1870.5,135840.0
LONG,2015-05-13 09:15:00+05:30,2015-05-13 10:55:00+05:30,17882.8,17746.25,-136.55,-4096.5,131743.5
SHORT,2015-05-13 10:55:00+05:30,2015-05-13 13:05:00+05:30,17746.25,17913.4,-167.15,-5014.5,126729.0
LONG,2015-05-13 13:05:00+05:30,2015-05-14 09:15:00+05:30,17913.4,17845.7,-67.7,-2031.0,124698.0
SHORT,2015-05-14 09:15:00+05:30,2015-05-14 14:40:00+05:30,17845.7,18081.9,-236.2,-7086.0,117612.0
LONG,2015-05-14 14:40:00+05:30,2015-05-15 14:45:00+05:30,18081.9,18127.8,45.9,1377.0,118989.0
SHORT,2015-05-15 14:45:00+05:30,2015-05-18 09:30:00+05:30,18127.8,18288.75,-160.95,-4828.5,114160.5
LONG,2015-05-18 09:30:00+05:30,2015-05-19 09:15:00+05:30,18288.75,18338.25,49.5,1485.0,115645.5
SHORT,2015-05-19 09:15:00+05:30,2015-05-19 11:40:00+05:30,18338.25,18444.65,-106.4,-3192.0,112453.5
LONG,2015-05-19 11:40:00+05:30,2015-05-19 14:10:00+05:30,18444.65,18451.05,6.4,192.0,112645.5
SHORT,2015-05-19 14:10:00+05:30,2015-05-20 09:15:00+05:30,18451.05,18549.95,-98.9,-2967.0,109678.5
LONG,2015-05-20 09:15:00+05:30,2015-05-21 09:35:00+05:30,18549.95,18501.35,-48.6,-1458.0,108220.5
SHORT,2015-05-21 09:35:00+05:30,2015-05-21 13:05:00+05:30,18501.35,18514.05,-12.7,-381.0,107839.5
LONG,2015-05-21 13:05:00+05:30,2015-05-22 12:35:00+05:30,18514.05,18642.0,127.95,3838.5,111678.0
SHORT,2015-05-22 12:35:00+05:30,2015-05-22 13:15:00+05:30,18642.0,18738.15,-96.15,-2884.5,108793.5
LONG,2015-05-22 13:15:00+05:30,2015-05-22 13:30:00+05:30,18738.15,18601.95,-136.2,-4086.0,104707.5
SHORT,2015-05-22 13:30:00+05:30,2015-05-26 15:15:00+05:30,18601.95,18332.8,269.15,8074.5,112782.0
LONG,2015-05-26 15:15:00+05:30,2015-05-27 09:15:00+05:30,18332.8,18259.3,-73.5,-2205.0,110577.0
SHORT,2015-05-27 09:15:00+05:30,2015-05-27 09:45:00+05:30,18259.3,18370.35,-111.05,-3331.5,107245.5
LONG,2015-05-27 09:45:00+05:30,2015-05-28 11:00:00+05:30,18370.35,18498.5,128.15,3844.5,111090.0
SHORT,2015-05-28 11:00:00+05:30,2015-05-29 09:15:00+05:30,18498.5,18525.95,-27.45,-823.5,110266.5
LONG,2015-05-29 09:15:00+05:30,2015-06-01 12:05:00+05:30,18525.95,18686.5,160.55,4816.5,115083.0
SHORT,2015-06-01 12:05:00+05:30,2015-06-03 15:25:00+05:30,18686.5,17783.75,902.75,27082.5,142165.5
LONG,2015-06-03 15:25:00+05:30,2015-06-04 09:35:00+05:30,17783.75,17618.8,-164.95,-4948.5,137217.0
SHORT,2015-06-04 09:35:00+05:30,2015-06-04 14:30:00+05:30,17618.8,17655.45,-36.65,-1099.5,136117.5
LONG,2015-06-04 14:30:00+05:30,2015-06-05 13:15:00+05:30,17655.45,17645.6,-9.85,-295.5,135822.0
SHORT,2015-06-05 13:15:00+05:30,2015-06-08 14:25:00+05:30,17645.6,17500.7,144.9,4347.0,140169.0
LONG,2015-06-08 14:25:00+05:30,2015-06-09 14:30:00+05:30,17500.7,17438.05,-62.65,-1879.5,138289.5
SHORT,2015-06-09 14:30:00+05:30,2015-06-10 09:15:00+05:30,17438.05,17619.0,-180.95,-5428.5,132861.0
LONG,2015-06-10 09:15:00+05:30,2015-06-10 13:40:00+05:30,17619.0,17648.45,29.45,883.5,133744.5
SHORT,2015-06-10 13:40:00+05:30,2015-06-10 14:45:00+05:30,17648.45,17771.8,-123.35,-3700.5,130044.0
LONG,2015-06-10 14:45:00+05:30,2015-06-11 10:15:00+05:30,17771.8,17655.35,-116.45,-3493.5,126550.5
SHORT,2015-06-11 10:15:00+05:30,2015-06-12 10:15:00+05:30,17655.35,17354.1,301.25,9037.5,135588.0
LONG,2015-06-12 10:15:00+05:30,2015-06-15 10:10:00+05:30,17354.1,17384.1,30.0,900.0,136488.0
SHORT,2015-06-15 10:10:00+05:30,2015-06-15 13:20:00+05:30,17384.1,17481.8,-97.7,-2931.0,133557.0
LONG,2015-06-15 13:20:00+05:30,2015-06-16 09:15:00+05:30,17481.8,17327.45,-154.35,-4630.5,128926.5
SHORT,2015-06-16 09:15:00+05:30,2015-06-16 14:15:00+05:30,17327.45,17409.5,-82.05,-2461.5,126465.0
LONG,2015-06-16 14:15:00+05:30,2015-06-17 13:05:00+05:30,17409.5,17543.75,134.25,4027.5,130492.5
SHORT,2015-06-17 13:05:00+05:30,2015-06-17 14:40:00+05:30,17543.75,17646.0,-102.25,-3067.5,127425.0
LONG,2015-06-17 14:40:00+05:30,2015-06-17 15:00:00+05:30,17646.0,17542.7,-103.3,-3099.0,124326.0
SHORT,2015-06-17 15:00:00+05:30,2015-06-18 09:25:00+05:30,17542.7,17713.85,-171.15,-5134.5,119191.5
LONG,2015-06-18 09:25:00+05:30,2015-06-19 12:35:00+05:30,17713.85,17757.35,43.5,1305.0,120496.5
SHORT,2015-06-19 12:35:00+05:30,2015-06-19 15:00:00+05:30,17757.35,17861.5,-104.15,-3124.5,117372.0
LONG,2015-06-19 15:00:00+05:30,2015-06-22 15:10:00+05:30,17861.5,18318.8,457.3,13719.0,131091.0
SHORT,2015-06-22 15:10:00+05:30,2015-06-23 09:35:00+05:30,18318.8,18421.0,-102.2,-3066.0,128025.0
LONG,2015-06-23 09:35:00+05:30,2015-06-23 11:05:00+05:30,18421.0,18341.5,-79.5,-2385.0,125640.0
SHORT,2015-06-23 11:05:00+05:30,2015-06-24 12:25:00+05:30,18341.5,18457.65,-116.15,-3484.5,122155.5
LONG,2015-06-24 12:25:00+05:30,2015-06-24 15:05:00+05:30,18457.65,18408.4,-49.25,-1477.5,120678.0
SHORT,2015-06-24 15:05:00+05:30,2015-06-25 12:55:00+05:30,18408.4,18415.95,-7.55,-226.5,120451.5
LONG,2015-06-25 12:55:00+05:30,2015-06-26 09:15:00+05:30,18415.95,18423.95,8.0,240.0,120691.5
SHORT,2015-06-26 09:15:00+05:30,2015-06-26 13:15:00+05:30,18423.95,18336.9,87.05,2611.5,123303.0
LONG,2015-06-26 13:15:00+05:30,2015-06-29 09:15:00+05:30,18336.9,17857.9,-479.0,-14370.0,108933.0
SHORT,2015-06-29 09:15:00+05:30,2015-06-29 13:05:00+05:30,17857.9,17958.4,-100.5,-3015.0,105918.0
LONG,2015-06-29 13:05:00+05:30,2015-06-30 14:10:00+05:30,17958.4,18109.6,151.2,4536.0,110454.0
SHORT,2015-06-30 14:10:00+05:30,2015-06-30 14:45:00+05:30,18109.6,18217.35,-107.75,-3232.5,107221.5
LONG,2015-06-30 14:45:00+05:30,2015-07-02 12:05:00+05:30,18217.35,18548.95,331.6,9948.0,117169.5
SHORT,2015-07-02 12:05:00+05:30,2015-07-03 09:30:00+05:30,18548.95,18672.7,-123.75,-3712.5,113457.0
LONG,2015-07-03 09:30:00+05:30,2015-07-03 12:45:00+05:30,18672.7,18591.55,-81.15,-2434.5,111022.5
SHORT,2015-07-03 12:45:00+05:30,2015-07-03 14:45:00+05:30,18591.55,18709.0,-117.45,-3523.5,107499.0
LONG,2015-07-03 14:45:00+05:30,2015-07-06 09:15:00+05:30,18709.0,18514.8,-194.2,-5826.0,101673.0
SHORT,2015-07-06 09:15:00+05:30,2015-07-06 12:35:00+05:30,18514.8,18612.45,-97.65,-2929.5,98743.5
LONG,2015-07-06 12:35:00+05:30,2015-07-07 14:05:00+05:30,18612.45,18807.5,195.05,5851.5,104595.0
SHORT,2015-07-07 14:05:00+05:30,2015-07-08 13:50:00+05:30,18807.5,18595.8,211.7,6351.0,110946.0
LONG,2015-07-08 13:50:00+05:30,2015-07-09 10:00:00+05:30,18595.8,18416.25,-179.55,-5386.5,105559.5
SHORT,2015-07-09 10:00:00+05:30,2015-07-09 13:50:00+05:30,18416.25,18554.85,-138.6,-4158.0,101401.5
LONG,2015-07-09 13:50:00+05:30,2015-07-14 11:10:00+05:30,18554.85,18813.6,258.75,7762.5,109164.0
SHORT,2015-07-14 11:10:00+05:30,2015-07-15 09:20:00+05:30,18813.6,18845.25,-31.65,-949.5,108214.5
LONG,2015-07-15 09:20:00+05:30,2015-07-15 13:10:00+05:30,18845.25,18803.5,-41.75,-1252.5,106962.0
SHORT,2015-07-15 13:10:00+05:30,2015-07-16 09:15:00+05:30,18803.5,18889.6,-86.1,-2583.0,104379.0
LONG,2015-07-16 09:15:00+05:30,2015-07-17 09:45:00+05:30,18889.6,19109.55,219.95,6598.5,110977.5
SHORT,2015-07-17 09:45:00+05:30,2015-07-17 12:45:00+05:30,19109.55,19173.3,-63.75,-1912.5,109065.0
LONG,2015-07-17 12:45:00+05:30,2015-07-17 14:20:00+05:30,19173.3,19117.95,-55.35,-1660.5,107404.5
SHORT,2015-07-17 14:20:00+05:30,2015-07-20 14:15:00+05:30,19117.95,18956.8,161.15,4834.5,112239.0
LONG,2015-07-20 14:15:00+05:30,2015-07-21 11:40:00+05:30,18956.8,18966.3,9.5,285.0,112524.0
SHORT,2015-07-21 11:40:00+05:30,2015-07-22 10:10:00+05:30,18966.3,18768.1,198.2,5946.0,118470.0
LONG,2015-07-22 10:10:00+05:30,2015-07-23 10:10:00+05:30,18768.1,18953.2,185.1,5553.0,124023.0
SHORT,2015-07-23 10:10:00+05:30,2015-07-23 12:55:00+05:30,18953.2,18978.1,-24.9,-747.0,123276.0
LONG,2015-07-23 12:55:00+05:30,2015-07-23 13:45:00+05:30,18978.1,18882.7,-95.4,-2862.0,120414.0
SHORT,2015-07-23 13:45:00+05:30,2015-07-28 10:05:00+05:30,18882.7,18300.15,582.55,17476.5,137890.5
LONG,2015-07-28 10:05:00+05:30,2015-07-28 13:30:00+05:30,18300.15,18269.6,-30.55,-916.5,136974.0
SHORT,2015-07-28 13:30:00+05:30,2015-07-28 14:15:00+05:30,18269.6,18319.45,-49.85,-1495.5,135478.5
LONG,2015-07-28 14:15:00+05:30,2015-07-29 11:30:00+05:30,18319.45,18268.3,-51.15,-1534.5,133944.0
SHORT,2015-07-29 11:30:00+05:30,2015-07-30 09:15:00+05:30,18268.3,18414.4,-146.1,-4383.0,129561.0
LONG,2015-07-30 09:15:00+05:30,2015-07-30 13:25:00+05:30,18414.4,18429.35,14.95,448.5,130009.5
SHORT,2015-07-30 13:25:00+05:30,2015-07-31 09:15:00+05:30,18429.35,18525.8,-96.45,-2893.5,127116.0
LONG,2015-07-31 09:15:00+05:30,2015-07-31 15:15:00+05:30,18525.8,18718.85,193.05,5791.5,132907.5
SHORT,2015-07-31 15:15:00+05:30,2015-08-03 09:15:00+05:30,18718.85,18890.25,-171.4,-5142.0,127765.5
LONG,2015-08-03 09:15:00+05:30,2015-08-03 13:10:00+05:30,18890.25,18893.7,3.45,103.5,127869.0
SHORT,2015-08-03 13:10:00+05:30,2015-08-04 11:05:00+05:30,18893.7,18979.4,-85.7,-2571.0,125298.0
LONG,2015-08-04 11:05:00+05:30,2015-08-04 12:40:00+05:30,18979.4,18762.2,-217.2,-6516.0,118782.0
SHORT,2015-08-04 12:40:00+05:30,2015-08-04 15:15:00+05:30,18762.2,18992.7,-230.5,-6915.0,111867.0
LONG,2015-08-04 15:15:00+05:30,2015-08-05 12:05:00+05:30,18992.7,18967.1,-25.6,-768.0,111099.0
SHORT,2015-08-05 12:05:00+05:30,2015-08-06 13:00:00+05:30,18967.1,18948.2,18.9,567.0,111666.0
LONG,2015-08-06 13:00:00+05:30,2015-08-07 09:15:00+05:30,18948.2,18964.05,15.85,475.5,112141.5
SHORT,2015-08-07 09:15:00+05:30,2015-08-10 09:20:00+05:30,18964.05,18960.6,3.45,103.5,112245.0
LONG,2015-08-10 09:20:00+05:30,2015-08-10 13:30:00+05:30,18960.6,18975.6,15.0,450.0,112695.0
SHORT,2015-08-10 13:30:00+05:30,2015-08-13 09:15:00+05:30,18975.6,18330.95,644.65,19339.5,132034.5
LONG,2015-08-13 09:15:00+05:30,2015-08-13 12:10:00+05:30,18330.95,18107.3,-223.65,-6709.5,125325.0
SHORT,2015-08-13 12:10:00+05:30,2015-08-13 12:40:00+05:30,18107.3,18259.45,-152.15,-4564.5,120760.5
LONG,2015-08-13 12:40:00+05:30,2015-08-18 11:30:00+05:30,18259.45,18744.2,484.75,14542.5,135303.0
SHORT,2015-08-18 11:30:00+05:30,2015-08-18 14:20:00+05:30,18744.2,18814.7,-70.5,-2115.0,133188.0
LONG,2015-08-18 14:20:00+05:30,2015-08-19 14:30:00+05:30,18814.7,18669.75,-144.95,-4348.5,128839.5
SHORT,2015-08-19 14:30:00+05:30,2015-08-21 13:05:00+05:30,18669.75,18006.8,662.95,19888.5,148728.0
LONG,2015-08-21 13:05:00+05:30,2015-08-24 09:15:00+05:30,18006.8,17350.85,-655.95,-19678.5,129049.5
SHORT,2015-08-24 09:15:00+05:30,2015-08-25 09:20:00+05:30,17350.85,17113.7,237.15,7114.5,136164.0
LONG,2015-08-25 09:20:00+05:30,2015-08-25 11:15:00+05:30,17113.7,16728.95,-384.75,-11542.5,124621.5
SHORT,2015-08-25 11:15:00+05:30,2015-08-25 12:20:00+05:30,16728.95,16955.6,-226.65,-6799.5,117822.0
LONG,2015-08-25 12:20:00+05:30,2015-08-26 09:15:00+05:30,16955.6,16992.25,36.65,1099.5,118921.5
SHORT,2015-08-26 09:15:00+05:30,2015-08-27 09:15:00+05:30,16992.25,17150.6,-158.35,-4750.5,114171.0
LONG,2015-08-27 09:15:00+05:30,2015-08-27 12:00:00+05:30,17150.6,17065.05,-85.55,-2566.5,111604.5
SHORT,2015-08-27 12:00:00+05:30,2015-08-27 13:20:00+05:30,17065.05,17234.55,-169.5,-5085.0,106519.5
LONG,2015-08-27 13:20:00+05:30,2015-08-28 13:05:00+05:30,17234.55,17451.6,217.05,6511.5,113031.0
SHORT,2015-08-28 13:05:00+05:30,2015-08-31 10:25:00+05:30,17451.6,17267.9,183.7,5511.0,118542.0
LONG,2015-08-31 10:25:00+05:30,2015-08-31 13:35:00+05:30,17267.9,17172.85,-95.05,-2851.5,115690.5
SHORT,2015-08-31 13:35:00+05:30,2015-09-03 09:15:00+05:30,17172.85,16402.45,770.4,23112.0,138802.5
LONG,2015-09-03 09:15:00+05:30,2015-09-03 12:25:00+05:30,16402.45,16399.0,-3.45,-103.5,138699.0
SHORT,2015-09-03 12:25:00+05:30,2015-09-03 13:20:00+05:30,16399.0,16544.4,-145.4,-4362.0,134337.0
LONG,2015-09-03 13:20:00+05:30,2015-09-04 09:15:00+05:30,16544.4,16301.2,-243.2,-7296.0,127041.0
SHORT,2015-09-04 09:15:00+05:30,2015-09-04 13:20:00+05:30,16301.2,16150.2,151.0,4530.0,131571.0
LONG,2015-09-04 13:20:00+05:30,2015-09-07 09:50:00+05:30,16150.2,16017.05,-133.15,-3994.5,127576.5
SHORT,2015-09-07 09:50:00+05:30,2015-09-08 09:20:00+05:30,16017.05,15994.65,22.4,672.0,128248.5
LONG,2015-09-08 09:20:00+05:30,2015-09-09 14:00:00+05:30,15994.65,16624.55,629.9,18897.0,147145.5
SHORT,2015-09-09 14:00:00+05:30,2015-09-10 12:05:00+05:30,16624.55,16408.9,215.65,6469.5,153615.0
LONG,2015-09-10 12:05:00+05:30,2015-09-11 13:05:00+05:30,16408.9,16572.85,163.95,4918.5,158533.5
SHORT,2015-09-11 13:05:00+05:30,2015-09-11 14:55:00+05:30,16572.85,16700.35,-127.5,-3825.0,154708.5
LONG,2015-09-11 14:55:00+05:30,2015-09-15 09:40:00+05:30,16700.35,16801.75,101.4,3042.0,157750.5
SHORT,2015-09-15 09:40:00+05:30,2015-09-15 13:10:00+05:30,16801.75,16854.5,-52.75,-1582.5,156168.0
LONG,2015-09-15 13:10:00+05:30,2015-09-15 13:50:00+05:30,16854.5,16738.0,-116.5,-3495.0,152673.0
SHORT,2015-09-15 13:50:00+05:30,2015-09-16 09:15:00+05:30,16738.0,16851.15,-113.15,-3394.5,149278.5
LONG,2015-09-16 09:15:00+05:30,2015-09-18 14:20:00+05:30,16851.15,17486.05,634.9,19047.0,168325.5
SHORT,2015-09-18 14:20:00+05:30,2015-09-21 10:40:00+05:30,17486.05,17427.7,58.35,1750.5,170076.0
LONG,2015-09-21 10:40:00+05:30,2015-09-22 10:15:00+05:30,17427.7,17495.6,67.9,2037.0,172113.0
SHORT,2015-09-22 10:15:00+05:30,2015-09-23 11:45:00+05:30,17495.6,17099.85,395.75,11872.5,183985.5
LONG,2015-09-23 11:45:00+05:30,2015-09-24 09:45:00+05:30,17099.85,17087.45,-12.4,-372.0,183613.5
SHORT,2015-09-24 09:45:00+05:30,2015-09-24 13:35:00+05:30,17087.45,17206.8,-119.35,-3580.5,180033.0
LONG,2015-09-24 13:35:00+05:30,2015-09-28 14:10:00+05:30,17206.8,17238.55,31.75,952.5,180985.5
SHORT,2015-09-28 14:10:00+05:30,2015-09-29 11:00:00+05:30,17238.55,17070.15,168.4,5052.0,186037.5
LONG,2015-09-29 11:00:00+05:30,2015-09-29 15:15:00+05:30,17070.15,17256.0,185.85,5575.5,191613.0
SHORT,2015-09-29 15:15:00+05:30,2015-09-30 09:15:00+05:30,17256.0,17433.6,-177.6,-5328.0,186285.0
